awc_code,awc_name,lat,lon,awc_alpha_code,dist_code
" ""29572050523""",Vaiyalikaval (Bangalore State)," ""13.00187"""," ""77.57962"""," ""A""","""572"""
" ""29572050524""",Jabbor Block (Bangalore State)," ""13.00187"""," ""77.579575"""," ""A""","""572"""
" ""29572050525""",Mahaganapathinagar (Bangalore State)," ""12.986592"""," ""77.55034"""," ""A""","""572"""
" ""29572050526""",Manjunathanagar (Bangalore State)," ""12.992303"""," ""77.54801"""," ""A""","""572"""
" ""29572050527""",Bharath Matha Block (Bangalore State)," ""12.997426"""," ""77.579605"""," ""A""","""572"""
" ""29572050528""",Venkatarangapur (Bangalore State)," ""12.998816"""," ""77.58172"""," ""A""","""572"""
" ""29572050601""",Dayananda Nagara-1 (Bangalore State)," ""12.989405"""," ""77.56274"""," ""A""","""572"""
" ""29572050602""",Dayananda Nagara-2 (Bangalore State)," ""12.990361"""," ""77.56276"""," ""A""","""572"""
" ""29572050603""",Dayananda Nagara-3 (Bangalore State)," ""12.990374"""," ""77.56281"""," ""A""","""572"""
" ""29572050604""",Ambedkar Nagara-1 (Bangalore State)," ""12.990832"""," ""77.567825"""," ""A""","""572"""
" ""29572050605""",Ambedkar Nagara-2 (Bangalore State)," ""12.990231"""," ""77.56751"""," ""A""","""572"""
" ""29572050606""",Guthamnagara (Bangalore State)," ""12.9892235"""," ""77.56735"""," ""A""","""572"""
" ""29572050607""",Maddappagarden (Bangalore State)," ""12.989718"""," ""77.56227"""," ""A""","""572"""
" ""29572050608""",R G I Colony-1 (Bangalore State)," ""12.993248"""," ""77.56022"""," ""A""","""572"""
" ""29572050609""",R G I Colony-2 (Bangalore State)," ""12.993226"""," ""77.5602"""," ""A""","""572"""
" ""29572050610""",Prakashnagara (Bangalore State)," ""12.995832"""," ""77.5586"""," ""A""","""572"""
" ""29572050611""",Mariyappanapalya (Bangalore State)," ""12.997808"""," ""77.55573"""," ""A""","""572"""
" ""29572050612""",N P Block-1 (Bangalore State)," ""12.99206"""," ""77.56829"""," ""A""","""572"""
" ""29572050613""",N P Block-2 (Bangalore State)," ""12.992312"""," ""77.569084"""," ""A""","""572"""
" ""29572050614""",N P Block-3 (Bangalore State)," ""12.992153"""," ""77.56893"""," ""A""","""572"""
" ""29572050615""",Swatantrapalya-1 (Bangalore State)," ""12.990953"""," ""77.56873"""," ""A""","""572"""
" ""29572050616""",Swatantrapalya-2 (Bangalore State)," ""12.991088"""," ""77.569244"""," ""A""","""572"""
" ""29572050617""",Swatantrapalya-3 (Bangalore State)," ""12.99007"""," ""77.569756"""," ""A""","""572"""
" ""29572050618""",Swatantranagara (Bangalore State)," ""12.988441"""," ""77.56934"""," ""A""","""572"""
" ""29572050619""",Bapuji Block-1 (Bangalore State)," ""12.990543"""," ""77.56786"""," ""A""","""572"""
" ""29572050620""",Bapuji Block-2 (Bangalore State)," ""12.990937"""," ""77.568306"""," ""A""","""572"""
" ""29572050621""",Christian Colony (Bangalore State)," ""12.989527"""," ""77.568085"""," ""A""","""572"""
" ""29572050622""",Kanchappagarden (Bangalore State)," ""12.980667"""," ""77.57236"""," ""A""","""572"""
" ""29572050623""",Gaytrinagara (Bangalore State)," ""13.000825"""," ""77.55821"""," ""A""","""572"""
" ""29572050624""",Ramachandrapura (Bangalore State)," ""12.990183"""," ""77.56974"""," ""A""","""572"""
" ""29572050625""",Kalappa Block (Bangalore State)," ""12.986812"""," ""77.56565"""," ""A""","""572"""
" ""29572050626""",Srirampura Market (Bangalore State)," ""12.9892"""," ""77.567184"""," ""A""","""572"""
" ""29572050627""",Jattinagara (Bangalore State)," ""12.995788"""," ""77.55866"""," ""A""","""572"""
" ""29572050628N""",prakashnagar 2 (Bangalore State)," ""12.9980135"""," ""77.555664"""," ""A""","""572"""
" ""29572050630N""",kadumalleshwara (Bangalore State)," ""12.997993"""," ""77.55641"""," ""A""","""572"""
" ""29572050701""",Dayananda Slum-1 (Bangalore State)," ""12.944523"""," ""77.594406"""," ""A""","""572"""
" ""29572050702""",Daynanda Slum-2 (Bangalore State)," ""12.940877"""," ""77.61234"""," ""A""","""572"""
" ""29572050703""",Narayanpura (Bangalore State)," ""12.949355"""," ""77.59989"""," ""A""","""572"""
" ""29572050704""",Someshwara Slum-1 (Bangalore State)," ""12.947174"""," ""77.591034"""," ""A""","""572"""
" ""29572050705""",Someshwara Slum-2 (Bangalore State)," ""12.946697"""," ""77.59204"""," ""A""","""572"""
" ""29572050705N""",Dayananda slum 2 (Bangalore State)," ""12.944622"""," ""77.59375"""," ""A""","""572"""
" ""29572050706""",Hombegowdanagara (Bangalore State)," ""12.948477"""," ""77.59316"""," ""A""","""572"""
" ""29572050707""",Lakkasandra (Bangalore State)," ""12.94624"""," ""77.6022"""," ""A""","""572"""
" ""29572050708""",Lalbhaga Siddapura-1 (Bangalore State)," ""12.945888"""," ""77.58851"""," ""A""","""572"""
" ""29572050709""",Siddapura-2 (Bangalore State)," ""12.94436"""," ""77.59074"""," ""A""","""572"""
" ""29572050710""",S.r.nagara (Bangalore State)," ""12.93943"""," ""77.60126"""," ""A""","""572"""
" ""29572050711""",Gulbargh Slum (Bangalore State)," ""12.93114"""," ""77.593765"""," ""A""","""572"""
" ""29572050712""",Chandrappa Nagara-1 (Bangalore State)," ""12.939928"""," ""77.60164"""," ""A""","""572"""
" ""29572050713""",Adugodi (Bangalore State)," ""12.944577"""," ""77.60712"""," ""A""","""572"""
" ""29572050714""",Arasu Colony (Bangalore State)," ""12.923886"""," ""77.59759"""," ""A""","""572"""
" ""29572050715""",Anjanenya Slum (Bangalore State)," ""12.951593"""," ""77.59265"""," ""A""","""572"""
" ""29572050716""",J.k.pura (Bangalore State)," ""12.9518385"""," ""77.59983"""," ""A""","""572"""
" ""29572050717""",Shanthi Nagara (Bangalore State)," ""12.956756"""," ""77.60153"""," ""A""","""572"""
" ""29572050718""",New Gurappana Palya (Bangalore State)," ""12.924057"""," ""77.60265"""," ""A""","""572"""
" ""29572050719""",Old Gurappana Palya (Bangalore State)," ""12.921909"""," ""77.60458"""," ""A""","""572"""
" ""29572050720""",Bismilla.nagara (Bangalore State)," ""12.924088"""," ""77.604195"""," ""A""","""572"""
" ""29572050721""",Billahal Masidi (Bangalore State)," ""12.924228"""," ""77.60253"""," ""A""","""572"""
" ""29572050722""",Mukrama Masidi (Bangalore State)," ""12.922503"""," ""77.60582"""," ""A""","""572"""
" ""29572050724""",Chandrappa Nagara-2 (Bangalore State)," ""12.941437"""," ""77.6023"""," ""A""","""572"""
" ""29572050725""",Corporation Colony (Bangalore State)," ""12.921208"""," ""77.59518"""," ""A""","""572"""
" ""29572050726""",Vinayaka Nagara (Bangalore State)," ""12.95384"""," ""77.600525"""," ""A""","""572"""
" ""29572050727""",Akkithimanhalli (Bangalore State)," ""12.95974"""," ""77.60138"""," ""A""","""572"""
" ""29572050728N""",ADUGODI  2 (Bangalore State)," ""12.940866"""," ""77.61241"""," ""A""","""572"""
" ""29572050729N""",chinnayynalya (Bangalore State)," ""12.948379"""," ""77.60052"""," ""A""","""572"""
" ""29572050730N""",Dayananda slum 3 (Bangalore State)," ""12.945771"""," ""77.5921"""," ""A""","""572"""
" ""29572050731N""",Lalbaghsiddapur 3 (Bangalore State)," ""12.945763"""," ""77.591965"""," ""A""","""572"""
" ""29572050732N""",Lakkasandra 2 (Bangalore State)," ""12.945465"""," ""77.6021"""," ""A""","""572"""
" ""29572050733N""",shreeramslum (Bangalore State)," ""12.950112"""," ""77.60242"""," ""A""","""572"""
" ""29572050735N""",shakthi vel nagara (Bangalore State)," ""12.951317"""," ""77.600266"""," ""A""","""572"""
" ""29572050801""",Janapragathi Sangha-1 (Bangalore State)," ""12.928536"""," ""77.59146"""," ""A""","""572"""
" ""29572050802""",Janapragathi Sangha-2 (Bangalore State)," ""12.928442"""," ""77.591515"""," ""A""","""572"""
" ""29572050803""",Mariyamma Temple (Bangalore State)," ""12.928777"""," ""77.595"""," ""A""","""572"""
" ""29572050804""",Bairasandra (Bangalore State)," ""12.934002"""," ""77.59108"""," ""A""","""572"""
" ""29572050805""",Jaibhuvaneshwarinagar (Bangalore State)," ""12.928545"""," ""77.60874"""," ""A""","""572"""
" ""29572050806""",Gundappa Colony (Bangalore State)," ""12.936426"""," ""77.593315"""," ""A""","""572"""
" ""29572050807""",Ragigudda Slum-1 (Bangalore State)," ""12.911785"""," ""77.59395"""," ""A""","""572"""
" ""29572050808""",Marenahalli (Bangalore State)," ""12.917455"""," ""77.58712"""," ""A""","""572"""
" ""29572050809""",Bhovipalya (Bangalore State)," ""13.006651"""," ""77.54515"""," ""A""","""572"""
" ""29572050810""",Iliyas Nagar-1 (Bangalore State)," ""12.902362"""," ""77.568695"""," ""A""","""572"""
" ""29572050811""",Bhovicolony-1 (Bangalore State)," ""12.931177"""," ""77.5704"""," ""A""","""572"""
" ""29572050812""",Bhovicolony-2 (Bangalore State)," ""12.931882"""," ""77.56667"""," ""A""","""572"""
" ""29572050813""",R.k.block (Bangalore State)," ""12.932208"""," ""77.56818"""," ""A""","""572"""
" ""29572050814""",Nagasandra (Bangalore State)," ""12.936047"""," ""77.57218"""," ""A""","""572"""
" ""29572050815""",Iliyas Nagar-4 (Bangalore State)," ""12.902985"""," ""77.568535"""," ""A""","""572"""
" ""29572050816""",Shastrinagar (Bangalore State)," ""12.929517"""," ""77.57399"""," ""A""","""572"""
" ""29572050817""",Iliyas Nagar-2 (Bangalore State)," ""12.905202"""," ""77.56823"""," ""A""","""572"""
" ""29572050818""",Iliyas Nagar-3 (Bangalore State)," ""12.904088"""," ""77.566666"""," ""A""","""572"""
" ""29572050819""",J.p.nagar (Bangalore State)," ""12.908848"""," ""77.57666"""," ""A""","""572"""
" ""29572050820""",Ragigudda Slum-2 (Bangalore State)," ""12.909947"""," ""77.59509"""," ""A""","""572"""
" ""29572050821""",B.t.b. Area (Bangalore State)," ""12.929015"""," ""77.594345"""," ""A""","""572"""
" ""29572050822N""",Ramakrishna Nagar (Bangalore State)," ""12.905185"""," ""77.57171"""," ""A""","""572"""
" ""29572050823N""",J P Nagar 2 (Bangalore State)," ""12.909938"""," ""77.579"""," ""A""","""572"""
" ""29572050824N""",Iliyas Nagar 5 (Bangalore State)," ""12.905043"""," ""77.56742"""," ""A""","""572"""
" ""29572050825N""",Nakalubande (Bangalore State)," ""12.931431"""," ""77.587845"""," ""A""","""572"""
" ""29572058238N""",veerabadranagar (Bangalore State)," ""12.992623"""," ""77.46866"""," ""A""","""572"""
" ""29572060101""",Doddannanagar-1 (Sumangali Seva Ashram)," ""13.042497"""," ""77.64767"""," ""B""","""572"""
" ""29572060102""",Old Baglur (Sumangali Seva Ashram)," ""13.00794"""," ""77.62033"""," ""B""","""572"""
" ""29572060103""",Doddannanagara-3 (Sumangali Seva Ashram)," ""13.016664"""," ""77.60938"""," ""B""","""572"""
" ""29572060104""",Papanna Block (Sumangali Seva Ashram)," ""13.028173"""," ""77.58894"""," ""B""","""572"""
" ""29572060105""",D.j.halli-1 (Sumangali Seva Ashram)," ""13.010523"""," ""77.611664"""," ""B""","""572"""
" ""29572060106""",Tangamalainagara (Sumangali Seva Ashram)," ""13.042497"""," ""77.64767"""," ""B""","""572"""
" ""29572060107""",Munireddypalya (Sumangali Seva Ashram)," ""13.006149"""," ""77.59457"""," ""B""","""572"""
" ""29572060108""",Sultanpalya (Sumangali Seva Ashram)," ""13.025908"""," ""77.60462"""," ""B""","""572"""
" ""29572060109""",Tank Mohalla (Sumangali Seva Ashram)," ""13.010545"""," ""77.60575"""," ""B""","""572"""
" ""29572060110""",D.j.halli-6 (Sumangali Seva Ashram)," ""13.014767"""," ""77.60861"""," ""B""","""572"""
" ""29572060111""",Bhuvaneshwari Slum (Sumangali Seva Ashram)," ""13.029159"""," ""77.58848"""," ""B""","""572"""
" ""29572060112""",Sujananagara (Sumangali Seva Ashram)," ""13.017128"""," ""77.605194"""," ""B""","""572"""
" ""29572060113""",Sonnappa Garden (Sumangali Seva Ashram)," ""13.009788"""," ""77.60846"""," ""B""","""572"""
" ""29572060114""",Modi Road-3 (Sumangali Seva Ashram)," ""13.010639"""," ""77.60595"""," ""B""","""572"""
" ""29572060115""",Noor Mohalla (Sumangali Seva Ashram)," ""13.012378"""," ""77.603424"""," ""B""","""572"""
" ""29572060116""",New Baglur-1 (Sumangali Seva Ashram)," ""13.008432"""," ""77.61649"""," ""B""","""572"""
" ""29572060117""",Kunthigrama (Sumangali Seva Ashram)," ""13.038291"""," ""77.59561"""," ""B""","""572"""
" ""29572060118""",Edgamohella (Sumangali Seva Ashram)," ""13.014455"""," ""77.60373"""," ""B""","""572"""
" ""29572060119""",Madina Mohella (Sumangali Seva Ashram)," ""13.012071"""," ""77.603165"""," ""B""","""572"""
" ""29572060120""",Vishwanath Nagenahalli (Sumangali Seva Ashram)," ""13.039865"""," ""77.60413"""," ""B""","""572"""
" ""29572060121""",Sahukar Lane (Sumangali Seva Ashram)," ""13.020668"""," ""77.61469"""," ""B""","""572"""
" ""29572060122""",K.g.halli-1 (Sumangali Seva Ashram)," ""13.023855"""," ""77.61769"""," ""B""","""572"""
" ""29572060123""",K.g.halli-2 (Sumangali Seva Ashram)," ""13.025554"""," ""77.6206"""," ""B""","""572"""
" ""29572060124""",K.g.halli-3 (Sumangali Seva Ashram)," ""13.017957"""," ""77.622505"""," ""B""","""572"""
" ""29572060125""",Indirapura (Sumangali Seva Ashram)," ""13.012211"""," ""77.60511"""," ""B""","""572"""
" ""29572060126""",Venkateshpura (Sumangali Seva Ashram)," ""13.01664"""," ""77.616066"""," ""B""","""572"""
" ""29572060127""",Kempe Gowda Colony (Sumangali Seva Ashram)," ""13.021985"""," ""77.58785"""," ""B""","""572"""
" ""29572060128""",New Baglur-2 (Sumangali Seva Ashram)," ""13.00843"""," ""77.61647"""," ""B""","""572"""
" ""29572060129""",Monorayanapalya (Sumangali Seva Ashram)," ""13.029592"""," ""77.60471"""," ""B""","""572"""
" ""29572060130""",Seethappa Layout (Sumangali Seva Ashram)," ""13.033228"""," ""77.599556"""," ""B""","""572"""
" ""29572060131""",Vinobha Nagara (Sumangali Seva Ashram)," ""13.018072"""," ""77.61972"""," ""B""","""572"""
" ""29572060132""",Gandhinagara-2 (Sumangali Seva Ashram)," ""13.02591"""," ""77.6171"""," ""B""","""572"""
" ""29572060133""",Muslim Colony (Sumangali Seva Ashram)," ""13.011381"""," ""77.612816"""," ""B""","""572"""
" ""29572060134""",Tippu Mohalla (Sumangali Seva Ashram)," ""13.012434"""," ""77.60346"""," ""B""","""572"""
" ""29572060135""",D.j.halli E Block (Sumangali Seva Ashram)," ""13.014181"""," ""77.60853"""," ""B""","""572"""
" ""29572060136""",D.j.halli E Block (Sumangali Seva Ashram)," ""13.014181"""," ""77.608475"""," ""B""","""572"""
" ""29572060137""",Roshan Nagara (Sumangali Seva Ashram)," ""13.024995"""," ""77.590164"""," ""B""","""572"""
" ""29572060201""",M.r.s Palya-1 (Sumangali Seva Ashram)," ""13.103137"""," ""77.58573"""," ""B""","""572"""
" ""29572060202""",M.r.s Palya-2 (Sumangali Seva Ashram)," ""13.103137"""," ""77.58573"""," ""B""","""572"""
" ""29572060203""",C S I (Sumangali Seva Ashram)," ""12.988707"""," ""77.60194"""," ""B""","""572"""
" ""29572060204""",Gandhigrama (Sumangali Seva Ashram)," ""13.103137"""," ""77.58573"""," ""B""","""572"""
" ""29572060205""",Periyar Nagar-1 (Sumangali Seva Ashram)," ""13.008879"""," ""77.612686"""," ""B""","""572"""
" ""29572060206""",Periyar Nagar-2 (Sumangali Seva Ashram)," ""13.008879"""," ""77.612686"""," ""B""","""572"""
" ""29572060207""",Venkateshapura (Sumangali Seva Ashram)," ""13.01506"""," ""77.62058"""," ""B""","""572"""
" ""29572060208""",Kariyannanapalya (Sumangali Seva Ashram)," ""13.01299"""," ""77.62445"""," ""B""","""572"""
" ""29572060209""",Kariyannanapalya-2 (Sumangali Seva Ashram)," ""13.011848"""," ""77.627426"""," ""B""","""572"""
" ""29572060210""",Naganapalya (Sumangali Seva Ashram)," ""13.001325"""," ""77.63768"""," ""B""","""572"""
" ""29572060211""",Doddabanasawadi (Sumangali Seva Ashram)," ""13.014815"""," ""77.651535"""," ""B""","""572"""
" ""29572060212""",Mukutamma Nagar (Sumangali Seva Ashram)," ""13.016227"""," ""77.655"""," ""B""","""572"""
" ""29572060213""",Lakshmamma Layout (Sumangali Seva Ashram)," ""13.014871"""," ""77.65151"""," ""B""","""572"""
" ""29572060214""",Chikkabanasawadi (Sumangali Seva Ashram)," ""13.006249"""," ""77.647545"""," ""B""","""572"""
" ""29572060215""",Kasturinagar (Sumangali Seva Ashram)," ""13.009688"""," ""77.65982"""," ""B""","""572"""
" ""29572060216""",Pillareddy Nagar (Sumangali Seva Ashram)," ""13.006655"""," ""77.65309"""," ""B""","""572"""
" ""29572060217""",Kadugondanahalli (Sumangali Seva Ashram)," ""13.023228"""," ""77.621765"""," ""B""","""572"""
" ""29572060218""",Shivajinagar-1 (Sumangali Seva Ashram)," ""12.995027"""," ""77.59339"""," ""B""","""572"""
" ""29572060219""",Shivajinagar-2 (Sumangali Seva Ashram)," ""13.103137"""," ""77.58573"""," ""B""","""572"""
" ""29572060220""",Vijanapura-1 (Sumangali Seva Ashram)," ""13.004256"""," ""77.67059"""," ""B""","""572"""
" ""29572060221""",Vijanapura-2 (Sumangali Seva Ashram)," ""13.006953"""," ""77.671814"""," ""B""","""572"""
" ""29572060222""",Vijanapura-3 (Sumangali Seva Ashram)," ""13.00479"""," ""77.67152"""," ""B""","""572"""
" ""29572060223""",Vijanapura-4 (Sumangali Seva Ashram)," ""13.006436"""," ""77.67101"""," ""B""","""572"""
" ""29572060224""",Vijanapura-5 (Sumangali Seva Ashram)," ""13.001404"""," ""77.676414"""," ""B""","""572"""
" ""29572060225""",Vijanapura-6 (Sumangali Seva Ashram)," ""13.001338"""," ""77.66712"""," ""B""","""572"""
" ""29572060226""",Vijanapura-7 (Sumangali Seva Ashram)," ""13.003046"""," ""77.665405"""," ""B""","""572"""
" ""29572060227""",Vijanapura-8 (Sumangali Seva Ashram)," ""13.003297"""," ""77.670975"""," ""B""","""572"""
" ""29572060228""",Vijanapura-9 (Sumangali Seva Ashram)," ""13.003587"""," ""77.66624"""," ""B""","""572"""
" ""29572060229""",Ramamurthy Nagar (Sumangali Seva Ashram)," ""13.006323"""," ""77.66963"""," ""B""","""572"""
" ""29572060230""",Lakshmanamurthynagar (Sumangali Seva Ashram)," ""13.009271"""," ""77.67585"""," ""B""","""572"""
" ""29572060231""",Hoysalanagara (Sumangali Seva Ashram)," ""13.010528"""," ""77.674644"""," ""B""","""572"""
" ""29572060232""",Muneshwara Nagar (Sumangali Seva Ashram)," ""13.017048"""," ""77.67056"""," ""B""","""572"""
