awc_name,lat,lon,awc_code,awc_alpha_code,dist_code
Mudalakoppalu (Holenarasipur),12.722376,76.339676,29574070738,A,574
Javarikoppalu (Holenarasipur),12.687874,76.27033,29574070739,A,574
Kadavinabachanahalli (Holenarasipur),12.765558,76.33309,29574070740,A,574
Bantaratalalu (Holenarasipur),12.730836,76.3068,29574070741,A,574
Honnenahally (Holenarasipur),12.656116,76.296265,29574070742,A,574
Maranayakanahalli (Holenarasipur),12.783323,76.331535,29574070743,A,574
Donanagatta (Holenarasipur),12.616595,76.313,29574070744,A,574
Mudalamayagowdanahally (Holenarasipur),12.685477,76.346924,29574070745,A,574
Kushalanagara Ward No.7 (Sakaleshpur),12.942174,75.78488,29574080101,B,574
Kushalanagara Ward No.8 (Sakaleshpur),12.940574,75.784615,29574080102,B,574
Kushalanagara Ward No.9 (Sakaleshpur),12.940082,75.78513,29574080103,B,574
Kushalanagara Ward No.10 (Sakaleshpur),12.935866,75.78504,29574080104,B,574
Halesantheveri (Sakaleshpur),12.948424,75.78621,29574080105,B,574
Agrahara (Sakaleshpur),12.947614,75.80039,29574080106,B,574
C.p.c.vatara. (Sakaleshpur),12.948231,75.80211,29574080107,B,574
Maheshwarinagara (Sakaleshpur),12.947213,75.787445,29574080108,B,574
Basavanahalli (Sakaleshpur),12.953395,75.80068,29574080109,B,574
Santhoshanagara (Sakaleshpur),12.956685,75.803734,29574080110,B,574
Achangi. (Sakaleshpur),12.958234,75.796844,29574080111,B,574
Achangi Balabhaga (Sakaleshpur),12.96043,75.79914,29574080112,B,574
Champakanagara (Sakaleshpur),12.940291,75.77748,29574080113,B,574
Champakanagara Janatha Calony (Sakaleshpur),12.9424095,75.77385,29574080114,B,574
Raghavendranagara (Sakaleshpur),12.946981,75.80505,29574080115,B,574
Azad Road (Sakaleshpur),12.945456,75.79073,29574080116,B,574
Balegadde (Sakaleshpur),12.946048,75.80757,29574080117,B,574
Premanagara (Sakaleshpur),12.936797,75.78254,29574080118,B,574
Kannehadlu (Sakaleshpur),12.946185,75.80341,29574080119,B,574
Ganeshanagara (Sakaleshpur),12.961258,75.79591,29574080120,B,574
Brahmanara Beedi (Sakaleshpur),12.944515,75.790634,29574080121,B,574
Magadi (Sakaleshpur),12.966953,75.80129,29574080201,B,574
Kelagalale (Sakaleshpur),12.989974,75.79058,29574080202,B,574
Kabbinagadde (Sakaleshpur),12.921222,75.827835,29574080203,B,574
Malali (Sakaleshpur),12.935397,75.79892,29574080204,B,574
Malali Janatha Colony (Sakaleshpur),12.928704,75.80489,29574080205,B,574
Siddapura (Sakaleshpur),12.9116,75.823524,29574080206,B,574
Kogaravally (Sakaleshpur),12.910877,75.83047,29574080207,B,574
Kirehally (Sakaleshpur),12.993558,75.823074,29574080208,B,574
Doddanagara (Sakaleshpur),12.958832,75.77364,29574080209,B,574
Bykere (Sakaleshpur),12.974163,75.78157,29574080210,B,574
Bykere Colony (Sakaleshpur),12.962506,75.78245,29574080211,B,574
Vatehally (Sakaleshpur),13.026607,75.79818,29574080212,B,574
Ossur Estate (Sakaleshpur),12.955087,75.82125,29574080213,B,574
Balagodu (Sakaleshpur),13.006643,75.82519,29574080214,B,574
Hasade (Sakaleshpur),12.968387,75.80524,29574080215,B,574
Halasulige (Sakaleshpur),12.973278,75.81113,29574080216,B,574
Halasulige Colony (Sakaleshpur),12.978868,75.82039,29574080217,B,574
Katally (Sakaleshpur),12.981301,75.82112,29574080218,B,574
Jannapura (Sakaleshpur),12.969368,75.79303,29574080219,B,574
Halebelooru (Sakaleshpur),12.9185295,75.81586,29574080220,B,574
Biradahally (Sakaleshpur),12.995665,75.78715,29574080221,B,574
Matasagara (Sakaleshpur),12.947657,75.83035,29574080222,B,574
Krishnapura (Sakaleshpur),12.934585,75.830185,29574080223,B,574
Ramenahally (Sakaleshpur),12.9231205,75.806595,29574080224,B,574
Kollahally (Sakaleshpur),12.947289,75.816345,29574080225,B,574
Ramanagara (Sakaleshpur),12.991326,75.78861,29574080226,B,574
Kempehanal (Sakaleshpur),12.928263,75.839066,29574080227,B,574
Arasunagara (Sakaleshpur),12.985317,75.78891,29574080228,B,574
Udevara (Sakaleshpur),13.0156,75.81607,29574080229,B,574
Hosakoppalu (Sakaleshpur),12.999592,75.82999,29574080230,B,574
Hosanagara (Sakaleshpur),13.00956,75.81309,29574080231,B,574
Jarugal (Sakaleshpur),12.960078,75.78759,29574080232,B,574
Vadrally (Sakaleshpur),12.981103,75.79096,29574080233,B,574
Eshwarahalli (Sakaleshpur),12.965699,75.892784,29574080301,B,574
Hosapete (Sakaleshpur),12.973228,75.88678,29574080302,B,574
Masuvalli (Sakaleshpur),12.981271,75.83323,29574080303,B,574
Gulagalale (Sakaleshpur),12.962155,75.837814,29574080304,B,574
Darbarpete (Sakaleshpur),12.964511,75.835846,29574080305,B,574
Moogali (Sakaleshpur),13.002247,75.86821,29574080306,B,574
Hebbanahalli (Sakaleshpur),12.9888735,75.843765,29574080307,B,574
Hebbanahalli Janatha Colony (Sakaleshpur),12.98766,75.850525,29574080308,B,574
Halekere (Sakaleshpur),12.919805,75.843895,29574080309,B,574
Bandihalli (Sakaleshpur),12.913128,75.86681,29574080310,B,574
Bage (Sakaleshpur),12.954766,75.85033,29574080311,B,574
Vadooru (Sakaleshpur),12.887516,75.82795,29574080312,B,574
Kiruhunase (Sakaleshpur),12.902494,75.84364,29574080313,B,574
Hosakere (Sakaleshpur),12.928334,75.85859,29574080314,B,574
Kattepura (Sakaleshpur),12.990199,75.877144,29574080315,B,574
Halebage (Sakaleshpur),12.946916,75.84813,29574080316,B,574
J.p. Nagara 1 (Sakaleshpur),12.944486,75.895584,29574080317,B,574
J.p.nagara2 (Sakaleshpur),12.945923,75.894394,29574080318,B,574
Golagonde (Sakaleshpur),12.984131,75.8657,29574080319,B,574
Golagonde Estate (Sakaleshpur),12.972352,75.8632,29574080320,B,574
Golagonde Colony (Sakaleshpur),12.978592,75.87171,29574080321,B,574
Kesagooli (Sakaleshpur),13.02213,75.835724,29574080322,B,574
Shidigalale (Sakaleshpur),12.996289,75.85172,29574080323,B,574
Kallahalli (Sakaleshpur),13.017373,75.82825,29574080324,B,574
Banavase (Sakaleshpur),12.939173,75.87981,29574080325,B,574
Hosagadde (Sakaleshpur),12.917224,75.8877,29574080326,B,574
Chikkanayakanahalli (Sakaleshpur),12.940803,75.89902,29574080327,B,574
Ambedkar Nagara1 (Sakaleshpur),12.947667,75.8831,29574080328,B,574
Ambedkar Nagara2 (Sakaleshpur),12.949992,75.88361,29574080329,B,574
Jammanahalli (Sakaleshpur),12.925398,75.863205,29574080330,B,574
Menasamakki (Sakaleshpur),12.955782,75.88663,29574080331,B,574
Galigudda (Sakaleshpur),12.935703,75.8635,29574080332,B,574
Indiranagara (Sakaleshpur),12.943932,75.89181,29574080333,B,574
Ratemane (Sakaleshpur),12.942244,75.86473,29574080334,B,574
Kakanamane (Sakaleshpur),12.962091,75.864716,29574080335,B,574
Ballupete (Sakaleshpur),12.944866,75.87706,29574080336,B,574
Rajendrapura (Sakaleshpur),12.926711,75.887215,29574080337,B,574
Arasunagara (Sakaleshpur),12.95405,75.8594,29574080338,B,574
Kiruvale (Sakaleshpur),13.007663,75.84047,29574080339,B,574
Dinnekere Colony (Sakaleshpur),12.891353,75.825455,29574080340,B,574
Omnagara (Sakaleshpur),12.935113,75.89767,29574080341,B,574
Sundalli (Sakaleshpur),13.004976,75.86845,29574080342,B,574
Lakkunda (Sakaleshpur),13.011415,75.86218,29574080343,B,574
Hasagavalli (Sakaleshpur),12.955271,75.893974,29574080344,B,574
Yadehalli (Sakaleshpur),12.952227,75.8678,29574080345,B,574
Maddinakere (Sakaleshpur),12.926283,75.87245,29574080346,B,574
Kendanamane (Sakaleshpur),12.97006,75.843544,29574080347,B,574
Kuniganahalli (Sakaleshpur),12.897797,75.86386,29574080348,B,574
Belagodu (Sakaleshpur),12.978051,75.8767,29574080349,B,574
Mavinahalli (Sakaleshpur),12.977711,75.74312,29574080401,B,574
Rakshidi Estate (Sakaleshpur),12.948965,75.71495,29574080402,B,574
Aglatti (Sakaleshpur),12.97902,75.73801,29574080403,B,574
Aglatti Estate (Sakaleshpur),12.975043,75.72303,29574080404,B,574
Kadumane (Sakaleshpur),12.913625,75.670204,29574080405,B,574
Gudanakere (Sakaleshpur),12.897915,75.69092,29574080406,B,574
Marahadige (Sakaleshpur),13.004872,75.728424,29574080407,B,574
Acharadi Colony (Sakaleshpur),13.021027,75.7129,29574080408,B,574
Madanapura (Sakaleshpur),12.992427,75.73315,29574080409,B,574
Hennali (Sakaleshpur),12.959902,75.760925,29574080410,B,574
Agani (Sakaleshpur),12.980603,75.681656,29574080411,B,574
Heggadde (Sakaleshpur),12.888993,75.72311,29574080412,B,574
Katuddi (Sakaleshpur),12.89098,75.70315,29574080413,B,574
Kadagarahalli (Sakaleshpur),12.846089,75.72016,29574080414,B,574
Hadige (Sakaleshpur),13.012562,75.725105,29574080415,B,574
Gateline (Sakaleshpur),13.003552,75.68832,29574080416,B,574
Kumbaradi (Sakaleshpur),12.929777,75.72634,29574080417,B,574
Avarekadu (Sakaleshpur),13.017926,75.69587,29574080418,B,574
Kyamanahalli (Sakaleshpur),12.972464,75.71489,29574080419,B,574
Venkatahalli (Sakaleshpur),12.994468,75.70722,29574080420,B,574
Maragunda (Sakaleshpur),12.98738,75.62717,29574080421,B,574
Indiranagara (Sakaleshpur),13.010171,75.711716,29574080422,B,574
Hanbalu 1 (Sakaleshpur),13.004739,75.69792,29574080423,B,574
Hanabalu 2 (Sakaleshpur),13.003962,75.69712,29574080424,B,574
Devaladakere (Sakaleshpur),13.005408,75.65281,29574080425,B,574
Makkihalli (Sakaleshpur),12.985468,75.69448,29574080426,B,574
Meluvalli (Sakaleshpur),12.954417,75.7442,29574080427,B,574
Maragidi (Sakaleshpur),13.009649,75.66983,29574080428,B,574
Neralamakki (Sakaleshpur),12.967394,75.72311,29574080429,B,574
Basarahalli (Sakaleshpur),12.896334,75.725945,29574080430,B,574
Neekanahalli (Sakaleshpur),12.997878,75.65281,29574080431,B,574
Jambaradi (Sakaleshpur),12.976729,75.71069,29574080432,B,574
Bellekere (Sakaleshpur),12.963745,75.731964,29574080433,B,574
Achanahalli (Sakaleshpur),12.987618,75.66435,29574080434,B,574
Hanjugodanahalli (Sakaleshpur),13.02287,75.68652,29574080435,B,574
Bettamakki (Sakaleshpur),12.982119,75.63485,29574080436,B,574
Hullemane (Sakaleshpur),12.999804,75.72281,29574080437,B,574
Sanklapuramata (Sakaleshpur),12.947848,75.69428,29574080438,B,574
Chimmikolu (Sakaleshpur),12.96802,75.68864,29574080439,B,574
Kallarahalli (Sakaleshpur),12.933574,75.71345,29574080440,B,574
Heremandi (Sakaleshpur),13.003405,75.646225,29574080441,B,574
Mallagadde (Sakaleshpur),12.928929,75.69147,29574080442,B,574
Hurudi (Sakaleshpur),13.029944,75.69512,29574080443,B,574
Maranahalli (Sakaleshpur),12.878114,75.71817,29574080444,B,574
Ganadahole (Sakaleshpur),12.960002,75.741066,29574080445,B,574
Dekhla (Sakaleshpur),12.927617,75.69953,29574080446,B,574
Nadahalli (Sakaleshpur),12.921114,75.71812,29574080447,B,574
Kogaravally (Sakaleshpur),13.022734,75.65887,29574080448,B,574
Noodarahalli (Sakaleshpur),12.852787,75.73965,29574080501,B,574
Haragarahalli (Sakaleshpur),12.860463,75.76371,29574080502,B,574
Kamanahalli (Sakaleshpur),12.866491,75.79088,29574080503,B,574
Eechalapura (Sakaleshpur),12.852251,75.81752,29574080504,B,574
Sukravarasanthe (Sakaleshpur),12.861366,75.799126,29574080505,B,574
Arekere (Sakaleshpur),12.898714,75.77475,29574080506,B,574
Janekere (Sakaleshpur),12.900637,75.78201,29574080507,B,574
Yadavarahalli (Sakaleshpur),12.867828,75.80973,29574080508,B,574
Bilitalu (Sakaleshpur),12.85144,75.78528,29574080509,B,574
Nallulli (Sakaleshpur),12.871638,75.81335,29574080510,B,574
Doddanahalli (Sakaleshpur),12.834088,75.81314,29574080511,B,574
Kyanahalli (Sakaleshpur),12.890777,75.749916,29574080512,B,574
Hebbasale (Sakaleshpur),12.945965,75.760994,29574080513,B,574
Anemahal (Sakaleshpur),12.928923,75.764694,29574080514,B,574
Kunigal (Sakaleshpur),12.87868,75.76243,29574080515,B,574
Kalgane (Sakaleshpur),12.910391,75.767136,29574080516,B,574
Bommanakere (Sakaleshpur),12.84462,75.7631,29574080517,B,574
Ummatturu (Sakaleshpur),12.83876,75.80202,29574080518,B,574
Chinnahalli (Sakaleshpur),12.825062,75.74315,29574080519,B,574
Doddasattigala (Sakaleshpur),12.915788,75.78397,29574080520,B,574
Chikkasattigala (Sakaleshpur),12.919029,75.78132,29574080521,B,574
Byakaravalli (Sakaleshpur),12.8731985,75.77117,29574080522,B,574
Hennali (Sakaleshpur),12.832187,75.82783,29574080523,B,574
Karadigal (Sakaleshpur),12.83251,75.75985,29574080524,B,574
Ibbadi (Sakaleshpur),12.9037695,75.800125,29574080525,B,574
Sullakki (Sakaleshpur),12.897999,75.795074,29574080526,B,574
Belluru (Sakaleshpur),12.861439,75.81871,29574080527,B,574
Hadlahalli (Sakaleshpur),12.839853,75.79083,29574080528,B,574
Basavangudi (Sakaleshpur),12.943033,75.751884,29574080529,B,574
Donigal (Sakaleshpur),12.915366,75.75562,29574080530,B,574
Kesaganahalli (Sakaleshpur),12.911748,75.75089,29574080531,B,574
Koudahalli (Sakaleshpur),12.929862,75.78038,29574080532,B,574
Needigere (Sakaleshpur),12.843646,75.830124,29574080533,B,574
Boomarahalli (Sakaleshpur),12.832334,75.789116,29574080534,B,574
Kudarangi (Sakaleshpur),12.886384,75.80358,29574080535,B,574
Hullahalli (Sakaleshpur),12.902558,75.74962,29574080536,B,574
Hiridanahalli (Sakaleshpur),12.82222,75.72395,29574080537,B,574
Nadahalli (Sakaleshpur),12.874748,75.80005,29574080538,B,574
Hetturu 1 (Sakaleshpur),12.79642,75.78779,29574080601,B,574
Hetturu 2 (Sakaleshpur),12.794488,75.78391,29574080602,B,574
Vidyanagara (Sakaleshpur),12.791874,75.79156,29574080603,B,574
Iguru (Sakaleshpur),12.786678,75.82513,29574080604,B,574
Konabanahalli (Sakaleshpur),12.805948,75.79671,29574080605,B,574
Kumbaragiri (Sakaleshpur),12.797301,75.81768,29574080606,B,574
Hadlahalli (Sakaleshpur),12.798866,75.76387,29574080607,B,574
Hadya (Sakaleshpur),12.783946,75.79934,29574080608,B,574
Bachihalli (Sakaleshpur),12.759606,75.76303,29574080609,B,574
Byagadahalli (Sakaleshpur),12.74835,75.75914,29574080610,B,574
Aadrahalli (Sakaleshpur),12.692399,75.75668,29574080611,B,574
Hongadahalla (Sakaleshpur),12.792083,75.697174,29574080612,B,574
Yadakere (Sakaleshpur),12.801348,75.813156,29574080613,B,574
Attihalli (Sakaleshpur),12.762861,75.73302,29574080614,B,574
Valalahalli (Sakaleshpur),12.82461,75.764725,29574080615,B,574
Hiriyuru (Sakaleshpur),12.832457,75.77236,29574080616,B,574
Bobbanahalli (Sakaleshpur),12.80924,75.75585,29574080617,B,574
Karaguru (Sakaleshpur),12.737601,75.78833,29574080701,B,574
Lakkunda (Sakaleshpur),12.749054,75.81002,29574080702,B,574
Hulagatturu (Sakaleshpur),12.728613,75.79808,29574080703,B,574
Tadakalu (Sakaleshpur),12.6856785,75.854004,29574080704,B,574
Banigeri (Sakaleshpur),12.70469,75.74565,29574080705,B,574
Odalli (Sakaleshpur),12.69867,75.79739,29574080706,B,574
Kuppalli (Sakaleshpur),12.746388,75.802376,29574080707,B,574
Kowkodi (Sakaleshpur),12.681775,75.84437,29574080708,B,574
Hosooru (Sakaleshpur),12.6923,75.84454,29574080709,B,574
Hosooru Janatha Colony (Sakaleshpur),12.694959,75.84817,29574080710,B,574
Goddu (Sakaleshpur),12.722662,75.776054,29574080711,B,574
Mankanahlli (Sakaleshpur),12.727264,75.72361,29574080712,B,574
Malagalli (Sakaleshpur),12.757683,75.81255,29574080713,B,574
Manjuru (Sakaleshpur),12.706485,75.85845,29574080714,B,574
Vanaguru (Sakaleshpur),12.727522,75.74329,29574080715,B,574
Uccangi (Sakaleshpur),12.73512,75.81154,29574080716,B,574
Tambalageri (Sakaleshpur),12.698814,75.7755,29574080717,B,574
Kudaraste (Sakaleshpur),12.734405,75.7578,29574080718,B,574
Kongalli (Sakaleshpur),12.72133,75.76475,29574080719,B,574
Mageri (Sakaleshpur),12.692399,75.75668,29574080720,B,574
Hosakote (Sakaleshpur),12.693097,75.835266,29574080721,B,574
Naganahalli (Sakaleshpur),12.731504,75.82058,29574080722,B,574
Bisle (Sakaleshpur),12.730032,75.703094,29574080723,B,574
Yasaluru 1 (Sakaleshpur),12.7862015,75.8598,29574080801,B,574
Yasaluru 2 (Sakaleshpur),12.777808,75.85825,29574080802,B,574
Heruru (Sakaleshpur),12.722995,75.83305,29574080803,B,574
Heruru (Sakaleshpur),12.712361,75.834885,29574080804,B,574
Eechalabeedu (Sakaleshpur),12.700256,75.873116,29574080805,B,574
Kalale (Sakaleshpur),12.695634,75.85999,29574080806,B,574
Chikkanduru (Sakaleshpur),12.773987,75.82143,29574080807,B,574
Doddakunduru (Sakaleshpur),12.765393,75.82779,29574080808,B,574
Doddakalluru (Sakaleshpur),12.789804,75.83599,29574080809,B,574
Chikkalluru (Sakaleshpur),12.80856,75.8291,29574080810,B,574
Gonalli (Sakaleshpur),12.741834,75.83969,29574080811,B,574
Sundalli (Sakaleshpur),12.708948,75.87309,29574080812,B,574
Santhalli (Sakaleshpur),12.71959,75.83951,29574080813,B,574
Kumbralli (Sakaleshpur),12.818945,75.83555,29574080814,B,574
Magalu (Sakaleshpur),12.831177,75.8448,29574080815,B,574
Hanase (Sakaleshpur),12.673578,75.8778,29574080816,B,574
Kerodi (Sakaleshpur),12.816805,75.85511,29574080817,B,574
Balekere (Sakaleshpur),12.776354,75.848236,29574080818,B,574
Saragalli (Sakaleshpur),12.782249,75.83067,29574080819,B,574
Heggadihalli (Sakaleshpur),12.7315,75.851395,29574080820,B,574
Changadihalli (Sakaleshpur),12.731448,75.84756,29574080821,B,574
Kodrahalli Hoovinahalli (Sakaleshpur),12.821711,75.82968,29574080822,B,574
Hulagalale (Sakaleshpur),12.772422,75.864456,29574080823,B,574
Nandalli (Sakaleshpur),12.712123,75.845634,29574080824,B,574
Maradikere (Sakaleshpur),12.792366,75.85219,29574080825,B,574
Tharibylu (Sakaleshpur),12.809143,75.860176,29574080826,B,574
Atlaje (Belthangady),13.013222,75.2174,29575010101,C,575
Balanja (Belthangady),13.0296335,75.21153,29575010102,C,575
Belthangady Church (Belthangady),12.993218,75.267784,29575010103,C,575
Battalmaru (Belthangady),13.037057,75.23947,29575010104,C,575
Ermetodi (Belthangady),13.034665,75.24769,29575010105,C,575
Guttinabailu (Belthangady),13.049346,75.26798,29575010106,C,575
Hunasekatte (Belthangady),12.973106,75.27671,29575010107,C,575
Hurumbidottu (Belthangady),13.073082,75.229164,29575010108,C,575
Karambaru (Belthangady),13.0491295,75.23594,29575010109,C,575
Kapinadka (Belthangady),13.030955,75.22235,29575010110,C,575
Kellaguttu (Belthangady),12.981768,75.26588,29575010111,C,575
Manila (Belthangady),13.054539,75.24964,29575010112,C,575
Mooguli (Belthangady),12.97494,75.2683,29575010113,C,575
Nittadaka (Belthangady),13.025875,75.19897,29575010114,C,575
Parlanda (Belthangady),13.048095,75.24589,29575010115,C,575
Ramanagar (Belthangady),13.011699,75.19675,29575010116,C,575
Savanalu (Belthangady),13.044838,75.25933,29575010117,C,575
Shiralal (Belthangady),13.060948,75.23136,29575010118,C,575
Shiralal Devasthana (Belthangady),13.05946,75.23435,29575010119,C,575
Sulbettu (Belthangady),13.042306,75.191536,29575010120,C,575
Sudemugeru (Belthangady),12.980062,75.27955,29575010121,C,575
Taredottu (Belthangady),13.027174,75.23261,29575010122,C,575
Tenkakaranduru (Belthangady),13.01282,75.23341,29575010123,C,575
Udayanagar (Belthangady),12.985089,75.281265,29575010124,C,575
Arashinamakki (Belthangady),12.872788,75.46042,29575010201,C,575
Ashokanagar (Belthangady),12.952133,75.38502,29575010202,C,575
Belalu (Belthangady),12.934048,75.32975,29575010203,C,575
Dharmasthala Kanyadi Ii (Belthangady),12.975169,75.35888,29575010204,C,575
Dompadapalke (Belthangady),12.925811,75.32171,29575010205,C,575
Dhandole (Belthangady),12.965542,75.359886,29575010206,C,575
Hostota (Belthangady),12.87,75.440346,29575010207,C,575
Kanchimaru (Belthangady),12.943439,75.37886,29575010208,C,575
Kattadabailu (Belthangady),12.977475,75.373146,29575010209,C,575
Kayarthadka (Belthangady),12.932201,75.43636,29575010210,C,575
Kolpady (Belthangady),12.929158,75.35026,29575010211,C,575
Kuddamudaru (Belthangady),12.919563,75.44319,29575010212,C,575
Kudparu (Belthangady),12.936035,75.44728,29575010213,C,575
Kuntalpalke (Belthangady),12.878952,75.437546,29575010214,C,575
Manjushree (Belthangady),12.947902,75.37636,29575010215,C,575
Mayabelal (Belthangady),12.944177,75.343056,29575010216,C,575
Mundrupadi (Belthangady),12.974132,75.38914,29575010217,C,575
Mulikkaru (Belthangady),12.931175,75.3896,29575010218,C,575
